1830537504	1579.5
1549362863	552.4166666666666
1983529343	387.75
3756237190	255.0
1248146160	227.0
5604253488	188.25
1434004434	138.58333333333334
3042973207	135.83333333333334
1853627313	120.5
1724888455	109.25
2363648391	97.08333333333333
1798880763	95.66666666666667
2684073645	90.16666666666667
5979911168	89.75
3306007530	89.41666666666667
1884324930	89.33333333333333
5991747747	85.66666666666667
1649378042	84.25
1686190504	83.58333333333333
5754925096	78.91666666666667
3191640945	78.25
5684734075	71.83333333333333
5113670497	71.25
3479643910	69.58333333333333
3178327602	67.83333333333333
2130398271	65.91666666666667
6054100777	62.833333333333336
3103919497	62.75
3783912984	62.583333333333336
5340959100	62.333333333333336
5364408953	62.083333333333336
5174819764	61.916666666666664
5555225571	59.75
6134180877	59.583333333333336
2149554527	59.333333333333336
6241762449	59.25
1863384035	58.583333333333336
1853387333	58.166666666666664
5609448089	57.916666666666664
5940796612	56.416666666666664
5894945068	56.333333333333336
5711948025	55.583333333333336
3816832712	54.25
1882606997	54.166666666666664
6319219923	52.583333333333336
5651563968	51.916666666666664
41257771	51.333333333333336
2695569514	49.583333333333336
1909774535	49.583333333333336
5738586019	49.166666666666664
1993052485	46.833333333333336
2604433925	46.333333333333336
6244957608	45.5
6059269661	45.0
2098275221	42.916666666666664
1831565982	42.583333333333336
5834183569	42.083333333333336
6354978477	40.75
1750715065	40.75
1679964344	40.333333333333336
5516034411	39.083333333333336
2632414731	38.416666666666664
1915062411	38.416666666666664
1901149905	36.833333333333336
5671746496	36.5
1767088012	36.166666666666664
1896185203	35.5
5149502052	35.416666666666664
6299026118	33.916666666666664
5378543389	33.333333333333336
5666645355	32.416666666666664
5590074279	32.25
1768644550	32.0
5023178668	31.916666666666668
1986247671	31.666666666666668
2436210174	31.583333333333332
6058166004	31.583333333333332
3722275531	31.5
5457738235	31.416666666666668
6098089222	30.833333333333332
1727230121	30.583333333333332
5329304914	30.0
2824649684	29.75
5108575841	29.416666666666668
2380543214	29.333333333333332
5541706224	29.25
6088138686	29.166666666666668
5999718595	29.166666666666668
1915847314	28.916666666666668
5028952194	28.833333333333332
6247374172	28.833333333333332
6147241486	28.833333333333332
1634157907	28.833333333333332
3943833565	28.666666666666668
5228926100	28.416666666666668
1910360107	28.333333333333332
2049112257	28.25
6247065373	27.583333333333332
2658747647	27.416666666666668
1783278770	26.5
5876105396	26.5
6304202094	26.416666666666668
3951873241	25.5
5756392796	25.166666666666668
2474085613	24.916666666666668
6084599831	24.833333333333332
6057003827	24.833333333333332
2426833274	24.583333333333332
6132453062	24.5
1840823641	23.75
6271547986	23.5
1790678303	23.25
1866390403	23.083333333333332
6050377157	23.0
5786509142	22.666666666666668
3164160265	21.916666666666668
1445935913	21.916666666666668
6221315439	21.666666666666668
1937231192	21.666666666666668
5707838109	21.25
2883452703	21.083333333333332
6368409878	21.083333333333332
2945263574	21.0
1782232015	20.5
2577488990	20.416666666666668
2825850277	20.333333333333332
5096157115	20.25
5658511126	20.166666666666668
1796721234	20.166666666666668
1799381493	20.083333333333332
6140505137	20.083333333333332
1672830514	20.083333333333332
5631844874	19.583333333333332
2869871332	19.5
1795295337	19.333333333333332
3169485217	18.916666666666668
6394067214	18.583333333333332
5463315769	18.583333333333332
1107928440	18.333333333333332
2547679803	18.166666666666668
6023984536	18.0
6031485853	17.916666666666668
1881079221	17.833333333333332
1884094997	17.75
6307127628	17.666666666666668
5615686058	17.5
5524254772	17.25
1439008567	17.166666666666668
5434387481	17.0
5352264859	16.833333333333332
6230659134	16.833333333333332
3102805395	16.75
5641439157	16.75
1282791257	16.666666666666668
2340109637	16.5
6361879583	16.166666666666668
1912040263	16.083333333333332
6422182627	15.666666666666666
6190608754	15.333333333333334
2520059162	14.916666666666666
5976887924	14.666666666666666
1796890727	14.583333333333334
5931352345	13.916666666666666
5315341281	13.75
1947077062	13.75
6088239187	13.666666666666666
2244951100	13.666666666666666
